game_id,league_id,season,date,home_team_id,away_team_id,home_goals,away_goals,home_prob,draw_prob,away_prob,home_goals_half_time,away_goals_half_time
7837,2,2017,4/22/2018,96,102,4,0,0.9512,0.0439,0.0049,2,0
1977,5,2015,10/26/2015,161,175,4,1,0.9776,0.0174,0.005,1,0
12833,5,2019,11/10/2019,163,224,3,1,0.967,0.028,0.005,1,1
10618,3,2018,5/5/2019,119,132,6,1,0.9557,0.0393,0.005,6,1
6004,5,2014,1/10/2015,170,179,3,1,0.9427,0.0523,0.005,1,1
8203,4,2017,4/19/2018,153,144,1,0,0.7703,0.2247,0.005,0,0
5430,3,2014,9/23/2014,117,205,4,0,0.9669,0.028,0.0051,2,0
8521,3,2017,4/14/2018,120,118,2,0,0.9623,0.0326,0.0051,2,0
4486,1,2014,3/4/2015,88,75,2,0,0.9606,0.0343,0.0051,1,0
5611,4,2014,2/7/2015,151,137,4,1,0.9603,0.0346,0.0051,2,1
15645,2,2020,2/14/2021,95,99,3,0,0.9562,0.0387,0.0051,2,0
7796,2,2017,3/31/2018,101,221,1,1,0.9548,0.0401,0.0051,1,0
1045,3,2015,8/29/2015,117,119,3,0,0.9679,0.0269,0.0052,1,0
1046,3,2015,8/30/2015,129,122,3,1,0.9654,0.0294,0.0052,1,0
4180,5,2016,2/26/2017,178,180,5,0,0.9651,0.0297,0.0052,1,0
921,2,2015,5/14/2016,98,102,5,0,0.9635,0.0313,0.0052,3,0
7274,1,2017,12/9/2017,219,220,2,0,0.9583,0.0365,0.0052,2,0
8090,4,2017,2/2/2018,140,139,5,0,0.9546,0.0402,0.0052,1,0
9458,1,2018,2/23/2019,86,219,2,0,0.9536,0.0412,0.0052,0,0
11946,1,2019,6/25/2020,80,88,2,1,0.9765,0.0182,0.0053,1,0
10084,4,2018,11/24/2018,156,150,3,0,0.963,0.0317,0.0053,1,0
13980,5,2020,8/23/2020,179,225,3,1,0.9619,0.0328,0.0053,0,1
14967,4,2020,1/20/2021,154,155,2,2,0.9392,0.0555,0.0053,1,1
14538,1,2020,12/5/2020,80,245,3,1,0.9757,0.0189,0.0054,1,1
7391,1,2017,2/24/2018,220,84,4,1,0.9678,0.0268,0.0054,1,0
7366,1,2017,1/31/2018,88,76,3,0,0.9444,0.0502,0.0054,1,0
10355,3,2018,9/14/2018,129,132,3,1,0.929,0.0656,0.0054,1,0
2244,5,2015,5/14/2016,161,168,4,0,0.9727,0.0218,0.0055,2,0
1802,4,2016,9/10/2016,138,144,2,1,0.9683,0.0262,0.0055,0,1
9439,1,2018,2/3/2019,88,83,3,1,0.9499,0.0446,0.0055,2,1
12042,4,2019,8/25/2019,148,153,5,2,0.948,0.0465,0.0055,1,1
8294,3,2017,9/17/2017,129,134,5,0,0.9682,0.0262,0.0056,2,0
1043,3,2015,8/29/2015,125,128,3,0,0.9637,0.0307,0.0056,2,0
2059,5,2015,1/8/2016,161,162,2,0,0.9496,0.0448,0.0056,2,0
12923,5,2019,2/1/2020,161,166,5,0,0.9459,0.0485,0.0056,3,0
1017,2,2016,10/23/2016,107,106,2,1,0.9422,0.0522,0.0056,1,0
11710,1,2019,9/29/2019,75,86,5,0,0.8912,0.1032,0.0056,1,0
10223,4,2018,3/9/2019,148,145,3,1,0.9655,0.0288,0.0057,1,1
10463,3,2018,12/15/2018,120,130,0,0,0.9655,0.0288,0.0057,0,0
5006,2,2014,12/7/2014,107,203,3,2,0.9651,0.0292,0.0057,1,2
5250,3,2014,3/15/2015,130,128,2,0,0.9646,0.0297,0.0057,1,0
1698,4,2015,3/20/2016,150,138,4,0,0.9602,0.0341,0.0057,1,0
13337,2,2019,6/20/2020,113,230,1,1,0.9543,0.04,0.0057,1,1
5766,4,2014,10/18/2014,147,152,1,1,0.9487,0.0456,0.0057,1,0
1534,4,2015,12/6/2015,140,156,2,1,0.9447,0.0496,0.0057,1,1
9537,1,2018,4/20/2019,229,220,0,0,0.9436,0.0507,0.0057,0,0
1360,3,2016,9/21/2016,117,122,3,0,0.9429,0.0514,0.0057,1,0
12567,3,2019,1/26/2020,119,233,3,0,0.9707,0.0235,0.0058,1,0
3465,1,2016,4/15/2017,82,73,4,0,0.9655,0.0287,0.0058,2,0
8443,3,2017,2/4/2018,121,132,3,0,0.9596,0.0346,0.0058,1,0
385,1,2015,4/2/2016,83,90,4,0,0.9558,0.0384,0.0058,2,0
11881,1,2019,1/21/2020,80,83,2,2,0.9524,0.0418,0.0058,1,0
11921,1,2019,2/29/2020,90,87,3,0,0.95,0.0442,0.0058,0,0
881,2,2015,4/19/2016,105,97,6,0,0.9473,0.0469,0.0058,2,0
7981,4,2017,11/5/2017,140,156,3,1,0.9448,0.0494,0.0058,2,0
10817,5,2018,12/16/2018,178,171,3,0,0.9364,0.0578,0.0058,2,0
4988,2,2014,1/24/2015,96,111,3,1,0.9349,0.0593,0.0058,0,1
4755,1,2014,8/16/2014,83,78,2,1,0.9002,0.094,0.0058,1,1
7349,1,2017,1/20/2018,83,78,4,1,0.9669,0.0272,0.0059,4,0
13212,2,2019,11/25/2019,243,116,2,2,0.9631,0.031,0.0059,0,1
10526,3,2018,2/16/2019,120,128,3,0,0.9615,0.0326,0.0059,2,0
8529,3,2017,4/21/2018,129,119,4,0,0.9607,0.0334,0.0059,1,0
823,2,2015,3/5/2016,105,109,3,1,0.9579,0.0362,0.0059,2,1
8086,4,2017,1/28/2018,143,144,3,0,0.963,0.031,0.006,0,0
2781,4,2016,11/6/2016,150,159,3,0,0.9522,0.0418,0.006,2,0
6215,5,2014,8/29/2014,164,170,4,0,0.9738,0.0201,0.0061,2,0
12855,5,2019,11/29/2019,164,241,2,1,0.9684,0.0255,0.0061,0,0
425,1,2015,4/24/2016,75,84,4,0,0.9598,0.0341,0.0061,2,0
9443,1,2018,2/2/2019,80,219,5,0,0.9474,0.0465,0.0061,2,0
7533,2,2017,9/17/2017,111,99,2,1,0.9466,0.0473,0.0061,2,1
7547,2,2017,9/20/2017,111,221,2,0,0.9311,0.0628,0.0061,1,0
9912,2,2018,4/29/2019,107,99,2,0,0.9259,0.068,0.0061,0,0
3477,1,2016,5/16/2017,88,76,3,1,0.921,0.0729,0.0061,2,0
5908,5,2014,4/18/2015,180,210,3,1,0.9623,0.0315,0.0062,1,0
12777,5,2019,9/25/2019,160,225,2,0,0.9595,0.0343,0.0062,1,0
1506,4,2015,11/8/2015,148,154,3,0,0.9578,0.036,0.0062,0,0
11979,1,2019,7/8/2020,88,86,5,0,0.9575,0.0363,0.0062,2,0
10454,3,2018,12/8/2018,117,234,3,0,0.9521,0.0417,0.0062,2,0
11708,1,2019,9/28/2019,80,220,2,0,0.9712,0.0225,0.0063,0,0
3895,4,2016,1/14/2017,148,144,5,0,0.9704,0.0233,0.0063,1,0
4149,5,2016,2/8/2017,178,182,4,0,0.9555,0.0382,0.0063,2,0
4550,1,2014,2/28/2015,89,77,2,0,0.9554,0.0383,0.0063,0,0
10598,3,2018,4/20/2019,117,123,1,0,0.9266,0.0671,0.0063,0,0
94,1,2015,8/15/2015,84,86,2,0,0.9165,0.0772,0.0063,1,0
15180,3,2020,10/24/2020,117,132,5,0,0.9632,0.0304,0.0064,2,0
3263,5,2016,12/21/2016,161,179,5,0,0.9111,0.0825,0.0064,2,0
7273,1,2017,12/9/2017,78,73,2,2,0.9702,0.0233,0.0065,2,2
7270,1,2017,12/9/2017,82,85,5,1,0.9618,0.0317,0.0065,1,0
5660,4,2014,1/11/2015,148,143,3,1,0.9513,0.0422,0.0065,2,0
9260,1,2018,9/29/2018,88,220,2,0,0.9482,0.0453,0.0065,1,0
10589,3,2018,4/14/2019,120,122,2,0,0.9612,0.0322,0.0066,1,0
7911,4,2017,9/16/2017,153,139,2,1,0.9391,0.0543,0.0066,1,1
7719,2,2017,2/4/2018,107,109,1,0,0.9311,0.0623,0.0066,0,0
4925,2,2014,2/1/2015,113,102,5,1,0.9609,0.0324,0.0067,2,0
13298,2,2019,1/26/2020,94,243,3,0,0.9589,0.0344,0.0067,2,0
3403,1,2016,3/4/2017,85,93,2,0,0.9551,0.0382,0.0067,2,0
9961,4,2018,8/18/2018,148,158,3,0,0.9538,0.0395,0.0067,0,0
1585,4,2015,1/10/2016,156,141,2,1,0.9483,0.045,0.0067,1,1
3340,1,2016,1/14/2017,82,76,4,0,0.9405,0.0528,0.0067,2,0
4805,2,2014,5/17/2015,113,109,2,0,0.9456,0.0476,0.0068,0,0
5736,4,2014,11/22/2014,143,137,3,1,0.943,0.0502,0.0068,2,0
7692,2,2017,1/6/2018,105,94,2,0,0.9227,0.0705,0.0068,0,0
15356,3,2020,3/13/2021,129,122,2,0,0.9016,0.0916,0.0068,0,0
10499,3,2018,1/27/2019,117,133,4,1,0.9643,0.0288,0.0069,1,1
8025,4,2017,12/9/2017,150,138,5,0,0.9589,0.0342,0.0069,5,0
15980,5,2020,2/3/2021,171,170,2,1,0.9405,0.0526,0.0069,1,0
1934,5,2015,9/23/2015,178,162,2,0,0.9251,0.068,0.0069,1,0
5787,4,2014,9/13/2014,148,147,2,0,0.9133,0.0798,0.0069,0,0
15815,5,2020,10/4/2020,178,164,1,1,0.9494,0.0436,0.007,1,1
1619,4,2015,2/6/2016,143,156,3,1,0.9482,0.0448,0.007,0,0
3809,3,2016,4/1/2017,132,130,0,0,0.9451,0.0479,0.007,0,0
12878,5,2019,12/6/2019,160,241,1,0,0.9385,0.0545,0.007,1,0
7983,4,2017,11/5/2017,150,144,3,0,0.9248,0.0682,0.007,1,0
12511,3,2019,12/1/2019,130,135,4,2,0.9672,0.0257,0.0071,1,1
3380,1,2016,2/11/2017,83,91,2,0,0.9601,0.0328,0.0071,1,0
8394,3,2017,12/13/2017,117,134,1,0,0.959,0.0339,0.0071,0,0
9824,2,2018,2/24/2019,102,116,1,0,0.9501,0.0428,0.0071,0,0
14720,1,2020,3/2/2021,88,229,4,1,0.9559,0.0369,0.0072,1,0
1666,4,2015,3/3/2016,155,149,2,0,0.913,0.0798,0.0072,0,0
7741,2,2017,2/18/2018,105,221,1,0,0.8871,0.1057,0.0072,1,0
906,2,2015,5/1/2016,111,112,3,3,0.9571,0.0356,0.0073,0,2
5800,4,2014,9/20/2014,141,137,2,2,0.9518,0.0409,0.0073,1,0
2010,5,2015,11/28/2015,161,172,4,1,0.9508,0.0419,0.0073,1,0
7899,4,2017,9/9/2017,150,151,1,1,0.9394,0.0533,0.0073,1,1
1250,3,2015,3/12/2016,130,132,3,0,0.8846,0.1081,0.0073,1,0
5205,3,2014,4/11/2015,117,132,3,0,0.9228,0.0698,0.0074,1,0
11009,5,2018,5/18/2019,161,181,4,0,0.9608,0.0317,0.0075,3,0
3555,2,2016,1/29/2017,115,108,4,1,0.9317,0.0608,0.0075,1,1
8289,3,2017,9/16/2017,117,125,4,0,0.9641,0.0283,0.0076,2,0
3307,3,2016,10/30/2016,134,118,3,0,0.9418,0.0506,0.0076,0,0
5559,4,2014,4/29/2015,150,208,3,0,0.9413,0.0511,0.0076,1,0
9524,1,2018,4/7/2019,72,83,1,0,0.9313,0.0611,0.0076,1,0
13259,2,2019,1/6/2020,107,230,5,0,0.912,0.0804,0.0076,3,0
14856,4,2020,11/7/2020,148,153,5,2,0.9677,0.0246,0.0077,1,1
7646,2,2017,12/1/2017,95,221,3,1,0.9552,0.0371,0.0077,2,0
9701,2,2018,11/24/2018,106,112,3,0,0.9461,0.0462,0.0077,1,0
12672,3,2019,6/7/2020,240,124,1,1,0.9179,0.0744,0.0077,1,1
1185,3,2015,1/30/2016,129,126,2,0,0.9161,0.0762,0.0077,0,0
12078,4,2019,9/25/2019,150,157,2,0,0.9104,0.0819,0.0077,1,0
11898,1,2019,2/19/2020,88,81,2,0,0.8968,0.0955,0.0077,1,0
6159,5,2014,9/20/2014,168,170,2,1,0.8728,0.1195,0.0077,2,0
1742,4,2015,4/23/2016,148,149,6,0,0.99,0.0022,7.80E-03,1,0
7644,2,2017,12/3/2017,106,109,5,0,0.9548,0.0374,0.0078,2,0
10236,4,2018,3/17/2019,154,145,3,1,0.9417,0.0505,0.0078,0,1
7554,2,2017,9/23/2017,98,113,4,0,0.9401,0.0521,0.0078,2,0
1027,3,2015,8/15/2015,129,130,4,0,0.9246,0.0676,0.0078,3,0
14985,4,2020,1/30/2021,146,207,1,0,0.9587,0.0334,0.0079,1,0
5078,2,2014,10/5/2014,105,113,2,1,0.952,0.0401,0.0079,0,1
15411,3,2020,4/25/2021,130,262,5,0,0.9519,0.0402,0.0079,3,0
8591,5,2017,8/20/2017,161,174,6,2,0.951,0.0411,0.0079,2,1
1271,3,2015,4/3/2016,130,122,5,0,0.9302,0.0619,0.0079,1,0
10224,4,2018,3/9/2019,143,159,1,0,0.8861,0.106,0.0079,0,0
1412,4,2015,8/30/2015,152,145,3,0,0.8816,0.1105,0.0079,1,0
14995,4,2020,2/7/2021,140,261,4,1,0.99,0.002,8.00E-03,2,0
10898,5,2018,2/23/2019,161,235,3,0,0.9611,0.0309,0.008,1,0
7673,2,2017,12/23/2017,96,115,4,0,0.9597,0.0323,0.008,0,0
12893,5,2019,12/21/2019,171,160,5,1,0.9591,0.0329,0.008,2,1
8004,4,2017,11/25/2017,150,137,3,2,0.9509,0.0411,0.008,2,1
7603,2,2017,10/29/2017,105,104,3,1,0.9438,0.0482,0.008,2,1
8310,3,2017,9/23/2017,129,130,6,1,0.9675,0.0244,0.0081,3,0
13263,2,2019,1/6/2020,98,116,4,0,0.9571,0.0348,0.0081,0,0
14935,4,2020,12/29/2020,138,154,2,0,0.9446,0.0473,0.0081,1,0
2842,5,2016,11/6/2016,161,163,4,0,0.9371,0.0548,0.0081,2,0
11847,1,2019,1/2/2020,87,238,2,0,0.9328,0.0591,0.0081,1,0
14677,1,2020,2/22/2021,220,78,1,2,0.9263,0.0656,0.0081,0,1
16119,5,2020,5/16/2021,179,180,2,1,0.8578,0.1341,0.0081,1,0
10641,3,2018,5/18/2019,131,121,8,1,0.9606,0.0312,0.0082,3,0
1979,5,2015,10/31/2015,175,177,3,0,0.9551,0.0367,0.0082,0,0
10910,5,2018,3/3/2019,164,175,2,0,0.9364,0.0554,0.0082,2,0
15162,3,2020,10/3/2020,129,135,4,0,0.9293,0.0625,0.0082,1,0
3416,1,2016,3/11/2017,72,76,3,0,0.9103,0.0815,0.0082,2,0
1830,4,2016,9/24/2016,156,140,2,0,0.8744,0.1174,0.0082,0,0
2851,5,2016,11/20/2016,164,165,1,0,0.8563,0.1355,0.0082,0,0
5379,3,2014,11/29/2014,123,205,4,0,0.9642,0.0275,0.0083,1,0
15675,2,2020,3/3/2021,107,115,5,1,0.9543,0.0374,0.0083,1,1
10715,5,2018,9/30/2018,160,164,3,0,0.9534,0.0383,0.0083,0,0
3683,2,2016,5/7/2017,108,97,3,1,0.9111,0.0806,0.0083,2,1
636,2,2015,10/25/2015,111,104,2,1,0.8962,0.0955,0.0083,1,0
7376,1,2017,2/3/2018,89,219,2,0,0.8913,0.1004,0.0083,0,0
266,1,2015,12/28/2015,83,73,2,0,0.9481,0.0435,0.0084,1,0
11683,1,2019,9/14/2019,87,86,3,1,0.9452,0.0464,0.0084,2,1
3691,2,2016,5/6/2017,98,113,1,1,0.9439,0.0477,0.0084,0,0
1134,3,2015,11/21/2015,131,123,6,0,0.9577,0.0338,0.0085,2,0
11887,1,2019,2/1/2020,87,74,4,0,0.9565,0.035,0.0085,0,0
8186,4,2017,4/8/2018,140,223,5,0,0.9523,0.0392,0.0085,2,0
11992,1,2019,7/12/2020,229,72,3,0,0.9515,0.04,0.0085,1,0
12145,4,2019,11/10/2019,143,141,3,1,0.9498,0.0417,0.0085,1,1
1022,3,2015,8/15/2015,119,120,2,1,0.9479,0.0436,0.0085,1,1
14866,4,2020,11/23/2020,147,153,4,0,0.944,0.0475,0.0085,2,0
5540,4,2014,4/19/2015,145,208,2,0,0.9378,0.0537,0.0085,1,0
7493,1,2017,5/13/2018,78,76,2,0,0.9305,0.061,0.0085,0,0
910,2,2015,5/2/2016,105,107,2,1,0.9214,0.0701,0.0085,1,0
12342,4,2019,6/28/2020,154,146,2,0,0.9199,0.0716,0.0085,2,0
13225,2,2019,12/1/2019,98,104,2,2,0.9629,0.0285,0.0086,1,1
12574,3,2019,2/1/2020,129,240,5,0,0.949,0.0424,0.0086,2,0
5916,5,2014,4/25/2015,161,160,6,1,0.9487,0.0427,0.0086,4,0
7941,4,2017,10/1/2017,150,141,2,0,0.9409,0.0505,0.0086,1,0
3703,2,2016,5/21/2017,111,97,3,0,0.9367,0.0547,0.0086,0,0
15820,5,2020,10/18/2020,171,166,1,1,0.8841,0.1073,0.0086,0,0
1907,5,2015,8/30/2015,176,168,2,0,0.953,0.0383,0.0087,1,0
12646,3,2019,5/26/2020,132,135,3,3,0.9599,0.0313,0.0088,1,1
9381,1,2018,12/26/2018,87,86,4,0,0.9522,0.039,0.0088,1,0
5763,4,2014,10/5/2014,150,147,5,0,0.9436,0.0476,0.0088,2,0
7313,1,2017,12/26/2017,87,84,5,0,0.9432,0.048,0.0088,1,0
3748,3,2016,2/5/2017,132,127,2,0,0.9272,0.064,0.0088,0,0
15924,5,2020,12/23/2020,161,225,4,0,0.9522,0.0389,0.0089,1,0
1091,3,2015,10/4/2015,119,121,1,1,0.9073,0.0838,0.0089,1,1
3609,2,2016,3/5/2017,113,100,3,1,0.9394,0.0516,0.009,0,1
7572,2,2017,10/15/2017,110,99,2,1,0.9341,0.0569,0.009,1,0
1767,4,2015,5/8/2016,148,141,5,0,0.9274,0.0636,0.009,1,0
6118,5,2014,10/4/2014,163,210,2,0,0.9238,0.0672,0.009,0,0
4288,5,2016,5/20/2017,164,162,1,0,0.9053,0.0857,0.009,0,0
12814,5,2019,10/27/2019,161,164,4,0,0.9526,0.0383,0.0091,4,0
12794,5,2019,10/5/2019,161,167,4,0,0.9505,0.0404,0.0091,2,0
12593,3,2019,2/15/2020,136,123,3,0,0.9349,0.056,0.0091,2,0
14988,4,2020,2/5/2021,158,231,1,0,0.8269,0.164,0.0091,0,0
9529,1,2018,4/13/2019,74,229,3,1,0.9621,0.0287,0.0092,2,1
3487,1,2016,4/30/2017,82,83,2,0,0.9466,0.0442,0.0092,0,0
3551,2,2016,1/28/2017,106,114,3,0,0.9458,0.045,0.0092,2,0
8877,5,2017,4/7/2018,169,172,4,0,0.9356,0.0552,0.0092,1,0
3955,4,2016,2/26/2017,141,157,3,0,0.9025,0.0883,0.0092,1,0
15566,2,2020,1/3/2021,107,104,5,1,0.9486,0.0421,0.0093,2,0
15818,5,2020,10/18/2020,160,210,4,0,0.9442,0.0465,0.0093,1,0
16046,5,2020,3/20/2021,170,164,3,0,0.934,0.0567,0.0093,1,0
8052,4,2017,1/7/2018,147,158,2,0,0.9286,0.0621,0.0093,1,0
12292,4,2019,3/8/2020,157,141,1,0,0.9166,0.0741,0.0093,0,0
15877,5,2020,12/6/2020,176,241,1,0,0.9101,0.0806,0.0093,0,0
13335,2,2019,2/23/2020,95,243,4,0,0.9589,0.0317,0.0094,2,0
4221,5,2016,5/17/2017,171,175,2,0,0.9411,0.0495,0.0094,1,0
1307,3,2015,4/30/2016,119,122,2,1,0.9409,0.0497,0.0094,2,1
7726,2,2017,2/4/2018,98,104,7,0,0.9318,0.0588,0.0094,4,0
119,1,2015,8/30/2015,74,79,3,0,0.9129,0.0777,0.0094,1,0
11785,1,2019,12/4/2019,75,90,2,0,0.9199,0.0706,0.0095,0,0
13140,2,2019,9/28/2019,98,221,2,0,0.9042,0.0863,0.0095,1,0
383,1,2015,3/20/2016,82,73,3,0,0.894,0.0965,0.0095,2,0
2828,3,2016,11/26/2016,126,131,1,1,0.9554,0.035,0.0096,1,0
5614,4,2014,2/8/2015,142,138,2,1,0.9492,0.0412,0.0096,1,0
11754,1,2019,11/9/2019,80,78,2,0,0.9423,0.0481,0.0096,0,0
7539,2,2017,9/20/2017,107,115,5,1,0.9327,0.0577,0.0096,3,0
15746,2,2020,4/25/2021,107,97,5,0,0.9627,0.0276,0.0097,2,0
4902,2,2014,3/15/2015,104,230,4,1,0.9346,0.0557,0.0097,2,1
10768,5,2018,11/11/2018,163,168,1,1,0.9066,0.0837,0.0097,1,1
6189,5,2014,8/9/2014,160,180,0,0,0.8257,0.1646,0.0097,0,0
8785,5,2017,1/27/2018,167,224,1,0,0.8222,0.1681,0.0097,1,0
7763,2,2017,4/4/2018,222,94,3,0,0.929,0.0612,0.0098,1,0
2753,2,2016,11/6/2016,106,115,3,0,0.9209,0.0693,0.0098,0,0
14666,1,2020,2/13/2021,220,71,0,0,0.9125,0.0777,0.0098,0,0
12664,3,2019,6/6/2020,129,122,1,0,0.8884,0.1018,0.0098,0,0
14142,4,2020,2/9/2021,150,142,2,0,0.872,0.1182,0.0098,0,0
1596,4,2015,1/17/2016,148,147,6,0,0.9603,0.0298,0.0099,2,0
9718,2,2018,12/8/2018,96,102,2,2,0.9468,0.0433,0.0099,0,1
620,2,2015,10/4/2015,110,107,3,0,0.9417,0.0484,0.0099,2,0
1442,4,2015,9/23/2015,145,149,2,1,0.9289,0.0612,0.0099,1,0
3728,3,2016,1/21/2017,136,132,3,0,0.9262,0.0639,0.0099,2,0
4089,4,2016,5/14/2017,154,139,0,0,0.8484,0.1417,0.0099,0,0
1164,3,2015,12/13/2015,129,132,4,1,0.98,0.01,0.01,1,1
15647,2,2020,2/22/2021,98,115,3,0,0.96,0.03,0.01,2,0
1930,5,2015,9/22/2015,161,169,3,0,0.9473,0.0427,0.01,1,0
14205,5,2020,9/19/2020,210,176,2,1,0.942,0.048,0.01,0,0
12969,5,2019,3/1/2020,178,175,2,0,0.9413,0.0487,0.01,1,0
511,1,2016,9/24/2016,89,75,4,1,0.9268,0.0632,0.01,4,0
14567,1,2020,12/21/2020,80,81,3,0,0.9248,0.0652,0.01,1,0
12527,3,2019,12/7/2019,121,125,2,1,0.9462,0.0437,0.0101,1,1
5174,3,2014,5/9/2015,133,125,2,0,0.9373,0.0526,0.0101,0,0
7634,2,2017,11/26/2017,98,115,3,0,0.8992,0.0907,0.0101,0,0
10687,5,2018,9/16/2018,164,169,4,0,0.8986,0.0913,0.0101,0,0
10180,4,2018,2/10/2019,159,153,3,0,0.8877,0.1022,0.0101,2,0
2693,1,2016,11/6/2016,87,90,6,1,0.9542,0.0356,0.0102,3,0
9927,2,2018,5/12/2019,113,104,3,2,0.9487,0.0411,0.0102,0,1
8103,4,2017,2/11/2018,152,141,2,2,0.9149,0.0749,0.0102,1,1
8113,4,2017,2/19/2018,142,152,3,0,0.8435,0.1463,0.0102,1,0
10404,3,2018,10/21/2018,130,125,4,0,0.9402,0.0495,0.0103,1,0
9420,1,2018,1/19/2019,86,227,3,0,0.93,0.0597,0.0103,1,0
5063,2,2014,11/30/2014,111,99,2,0,0.9296,0.0601,0.0103,0,0
8682,5,2017,11/4/2017,171,169,6,0,0.9461,0.0435,0.0104,4,0
13322,2,2019,2/16/2020,98,242,2,0,0.9351,0.0545,0.0104,1,0
389,1,2015,4/2/2016,77,76,0,0,0.7948,0.1948,0.0104,0,0
1065,3,2015,9/20/2015,129,119,3,0,0.9485,0.041,0.0105,1,0
539,1,2016,10/16/2016,74,92,3,1,0.9503,0.0391,0.0106,0,0
15408,3,2020,4/20/2021,262,124,1,0,0.9206,0.0688,0.0106,0,0
3853,3,2016,4/30/2017,121,118,4,0,0.9094,0.08,0.0106,2,0
7435,1,2017,3/31/2018,89,84,2,0,0.9014,0.088,0.0106,2,0
3939,4,2016,2/13/2017,156,155,4,0,0.9597,0.0296,0.0107,2,0
1002,2,2016,10/15/2016,98,99,2,1,0.9308,0.0585,0.0107,1,1
8471,3,2017,2/24/2018,133,132,1,0,0.8975,0.0918,0.0107,1,0
12732,5,2019,8/24/2019,167,180,3,0,0.8932,0.0961,0.0107,2,0
15489,2,2020,11/7/2020,116,102,2,0,0.8884,0.1009,0.0107,0,0
15450,2,2020,10/4/2020,107,116,5,2,0.9474,0.0418,0.0108,4,1
14698,1,2020,3/8/2021,80,72,2,0,0.9309,0.0583,0.0108,1,0
2303,5,2016,9/21/2016,168,175,0,0,0.9201,0.0691,0.0108,0,0
487,1,2016,8/27/2016,72,85,1,0,0.9114,0.0778,0.0108,0,0
3964,4,2016,2/25/2017,156,137,3,0,0.8924,0.0967,0.0109,1,0
6216,5,2014,8/30/2014,171,160,1,1,0.8865,0.1026,0.0109,0,1
9462,1,2018,4/3/2019,80,220,3,0,0.9375,0.0515,0.011,1,0
1162,3,2015,12/12/2015,119,130,5,0,0.9371,0.0519,0.011,1,0
13423,2,2019,7/20/2020,98,96,2,1,0.9364,0.0526,0.011,0,0
4270,5,2016,5/7/2017,178,168,3,2,0.9264,0.0626,0.011,0,1
7436,1,2017,3/31/2018,86,219,1,0,0.9211,0.0679,0.011,0,0
15609,2,2020,1/24/2021,98,97,2,0,0.9544,0.0345,0.0111,1,0
680,2,2015,11/22/2015,106,112,4,0,0.9463,0.0426,0.0111,1,0
206,1,2015,11/21/2015,72,71,4,0,0.9355,0.0534,0.0111,3,0
11853,1,2019,1/11/2020,229,86,1,1,0.8999,0.089,0.0111,1,1
8792,5,2017,1/27/2018,174,172,1,0,0.7949,0.194,0.0111,1,0
15184,3,2020,10/26/2020,119,121,3,1,0.9318,0.057,0.0112,1,0
485,1,2016,8/27/2016,80,92,3,0,0.9265,0.0623,0.0112,2,0
14528,1,2020,11/28/2020,220,87,1,1,0.9205,0.0683,0.0112,0,0
1437,4,2015,9/20/2015,148,151,4,1,0.9484,0.0402,0.0114,0,0
9552,1,2018,4/28/2019,75,83,3,0,0.9466,0.042,0.0114,0,0
15733,2,2020,4/18/2021,97,260,4,1,0.9388,0.0498,0.0114,2,1
13181,2,2019,10/30/2019,98,101,2,1,0.9281,0.0605,0.0114,1,1
5852,5,2014,5/3/2015,160,210,3,1,0.927,0.0616,0.0114,1,1
2689,1,2016,11/5/2016,88,93,1,1,0.9142,0.0744,0.0114,1,0
10556,3,2018,3/9/2019,136,121,0,0,0.9039,0.0847,0.0114,0,0
9837,2,2018,3/10/2019,97,116,2,0,0.942,0.0465,0.0115,1,0
5809,4,2014,9/24/2014,145,147,2,1,0.9258,0.0627,0.0115,1,1
15197,3,2020,11/7/2020,240,262,5,0,0.9102,0.0783,0.0115,3,0
1997,5,2015,11/9/2015,178,175,3,0,0.9008,0.0877,0.0115,1,0
7133,1,2017,8/19/2017,75,220,2,0,0.8802,0.1083,0.0115,1,0
7148,1,2017,8/27/2017,87,83,4,0,0.9436,0.0448,0.0116,2,0
9438,1,2018,2/2/2019,82,86,1,0,0.9411,0.0473,0.0116,0,0
12948,5,2019,2/9/2020,225,177,3,0,0.9277,0.0607,0.0116,0,0
7744,2,2017,2/19/2018,96,94,2,0,0.8856,0.1028,0.0116,0,0
12485,3,2019,11/2/2019,136,125,8,0,0.9461,0.0422,0.0117,5,0
15628,2,2020,2/7/2021,111,115,4,0,0.9448,0.0435,0.0117,1,0
5871,5,2014,5/16/2015,171,180,2,0,0.9401,0.0482,0.0117,1,0
809,2,2015,2/21/2016,95,100,5,0,0.9106,0.0777,0.0117,1,0
5989,5,2014,2/22/2015,178,168,1,0,0.9077,0.0806,0.0117,0,0
724,2,2015,1/6/2016,104,112,2,2,0.9053,0.083,0.0117,1,2
14615,1,2020,1/18/2021,83,86,3,0,0.9022,0.0861,0.0117,0,0
10076,4,2018,11/11/2018,138,141,2,1,0.9507,0.0375,0.0118,0,1
8653,5,2017,10/14/2017,169,163,2,0,0.9486,0.0396,0.0118,0,0
15163,3,2020,10/3/2020,132,120,2,1,0.9461,0.0421,0.0118,0,1
9390,1,2018,12/30/2018,89,73,4,1,0.9448,0.0434,0.0118,3,1
9692,2,2018,11/11/2018,95,102,4,1,0.9383,0.0499,0.0118,1,0
